Date;Start;End;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Mar 18, 2018;3:00 AM;4:00 AM;4,920;3,965.75;2,869.5;32,993.5;0;199;6,889.5;5,926.75;2,928.25;3,212.5;47;1,593.25
Mar 18, 2018;4:00 AM;5:00 AM;4,919;3,959.25;3,073.25;32,581.75;0;199;6,551;5,933.25;2,974.25;3,225;48;1,607.25
Mar 18, 2018;5:00 AM;6:00 AM;4,932;4,004.5;2,982;32,194.25;0;197.25;6,410;5,976.25;3,088.25;3,286;57.25;1,620.75
Mar 18, 2018;6:00 AM;7:00 AM;4,918.75;3,926.25;3,028.75;32,793.25;103.25;197.5;6,185.5;5,963.75;3,119.5;3,395.25;164;1,623.75
Mar 18, 2018;7:00 AM;8:00 AM;4,965.25;4,054.5;3,136.25;32,150.25;1,452.25;197;6,317;5,989.25;3,007.25;3,669.5;606;1,654
Mar 18, 2018;8:00 AM;9:00 AM;5,013.25;4,053.25;2,962.75;32,522.5;4,172.25;197.25;6,401.75;5,980.5;3,055.25;3,869;452;1,621.25
Mar 18, 2018;9:00 AM;10:00 AM;4,999.5;4,094.75;2,789;32,366.5;7,270.25;196.5;6,488.25;6,000.25;3,223.25;4,061;329.75;1,593
Mar 18, 2018;10:00 AM;11:00 AM;4,998.5;4,122.75;2,187.75;31,842.25;9,720.5;196.5;7,145;6,051.25;3,424.5;4,125.5;59;1,560
Mar 18, 2018;11:00 AM;12:00 PM;5,016.25;4,124;1,981.5;31,463.75;11,469.25;197;7,592.25;6,311;3,633.25;4,177.25;374.25;1,563.25
Mar 18, 2018;12:00 PM;1:00 PM;4,979.75;4,041.5;1,963.5;30,879.5;12,489.25;210.25;7,358.75;6,890.5;3,580.25;4,316.75;143.75;1,600
Mar 18, 2018;1:00 PM;2:00 PM;4,972.5;4,030.25;1,943;30,514.25;12,569;214.5;6,796.75;6,557.75;3,588.5;4,239.75;35.25;1,593.75
Mar 18, 2018;2:00 PM;3:00 PM;4,964.5;4,075.25;1,955.75;30,087;11,028.25;200;7,098.25;6,551;3,565;4,056;0.75;1,514.25
Mar 18, 2018;3:00 PM;4:00 PM;4,983.75;4,110.5;1,966.5;30,039;8,154.25;197;7,224;7,140.75;3,750.75;3,825;261.75;1,514.75
Mar 18, 2018;4:00 PM;5:00 PM;4,991.25;4,263.75;2,014.75;30,055.25;4,519.75;217;7,500.25;8,944;3,983.75;3,895.5;682;1,569.5
Mar 18, 2018;5:00 PM;6:00 PM;4,965.5;4,452;2,338.5;29,600.25;1,484;225;7,612;10,577.75;4,678.75;4,022.5;646;1,564
Mar 18, 2018;6:00 PM;7:00 PM;4,997;4,616;2,590.25;28,154.75;79.25;225;7,653.25;11,136.25;5,545;4,329;2,791.75;1,573.75
Mar 18, 2018;7:00 PM;8:00 PM;5,009.5;4,662;2,565.25;26,066;0.25;225;7,709.25;11,775;5,996;4,439.25;4,311.5;1,565.5
Mar 18, 2018;8:00 PM;9:00 PM;4,993.5;4,499.25;2,951.75;24,493.75;0;219.75;7,718.25;12,886.5;6,023.75;4,591;1,872;1,573.75
Mar 18, 2018;9:00 PM;10:00 PM;4,898.75;4,395.5;2,944.75;22,606.5;0;219;7,716.25;13,288.5;6,067.75;4,524.25;1,650.25;1,594
Mar 18, 2018;10:00 PM;11:00 PM;4,702.25;4,242.5;3,437.75;20,473;0;220.5;7,716.25;13,386.75;6,746.25;4,628;984;1,635.75
Mar 18, 2018;11:00 PM;12:00 AM;4,656.25;4,128;3,707.5;19,175.25;0;219.75;7,668.75;13,744.75;6,859;4,677;737.75;1,626.25
Mar 19, 2018;12:00 AM;1:00 AM;4,640;4,106;3,551.25;17,532.5;0;219.75;7,731.25;14,173.5;6,972.75;4,566.25;588.25;1,621.5
Mar 19, 2018;1:00 AM;2:00 AM;4,605;4,102.25;3,133;16,197.5;0;219.25;7,837.75;14,162.75;7,700.25;4,736.5;335.25;1,621.75
Mar 19, 2018;2:00 AM;3:00 AM;4,610.75;4,087.75;2,662.75;15,074.5;0;219;7,910.5;14,444.5;8,859.25;4,873.5;329.5;1,622
Mar 19, 2018;3:00 AM;4:00 AM;4,614.75;4,072;2,163;13,965.75;0;218;7,989.25;14,776.75;10,511;5,159;441;1,616.25
Mar 19, 2018;4:00 AM;5:00 AM;4,601;4,034.5;1,929.25;13,192.75;0;219;7,946;15,103.75;11,566.75;5,389.5;498.25;1,600
Mar 19, 2018;5:00 AM;6:00 AM;4,619.75;4,073.5;1,698;12,426;0;219;8,010.25;14,956.75;13,248.5;5,493.25;1,070.5;1,617.25
Mar 19, 2018;6:00 AM;7:00 AM;4,661.5;4,585.75;1,345.25;12,004.75;178.25;219;8,000;15,373;15,448;6,800.75;5,229.75;1,614.75
Mar 19, 2018;7:00 AM;8:00 AM;4,699.75;5,138;1,048;10,202;2,413.25;218.5;8,032.75;15,748.25;16,330.25;8,287.5;6,570.5;1,615.25
Mar 19, 2018;8:00 AM;9:00 AM;4,715.25;5,209;799.5;8,375;6,754.75;218.25;8,046;15,746.5;16,650.75;8,712.75;7,079.25;1,614.5
Mar 19, 2018;9:00 AM;10:00 AM;4,704.25;4,972.5;552.25;7,741.75;11,093.75;217.75;8,031.75;15,874;16,462.75;8,684.5;5,634.25;1,625
Mar 19, 2018;10:00 AM;11:00 AM;4,674;4,634;362.75;6,907;14,437;217.75;8,021.5;15,883.5;16,162;8,579.75;4,943.75;1,745.75
Mar 19, 2018;11:00 AM;12:00 PM;4,681.25;4,628.25;277.75;6,687;16,755.75;220;8,025.25;15,757;15,838;8,754;4,477.75;1,746.5
Mar 19, 2018;12:00 PM;1:00 PM;4,665.5;4,524.25;264.25;6,196;17,772;222.75;8,025.25;15,791.75;15,646;8,967.5;3,108;1,747
Mar 19, 2018;1:00 PM;2:00 PM;4,680;4,553;321.25;5,937.25;17,269;222.5;8,026.75;15,804;15,698.75;8,851.75;2,542.75;1,746.75
Mar 19, 2018;2:00 PM;3:00 PM;4,683.5;4,514.5;471.25;5,980.75;15,055;222.25;8,028.25;15,641.25;16,142.5;8,804.5;2,373.75;1,747
Mar 19, 2018;3:00 PM;4:00 PM;4,687.25;4,606.25;677;6,325.5;11,315.5;222;8,028.5;15,849.25;16,485;8,964.25;3,023.25;1,747
Mar 19, 2018;4:00 PM;5:00 PM;4,717;4,666.25;947;6,748;6,535.5;222;8,013;16,345.5;16,799.5;9,025.25;4,859.75;1,883.5
Mar 19, 2018;5:00 PM;6:00 PM;4,718.75;5,160;1,332.75;6,467.5;2,176;222;8,015.5;16,594.75;16,945.25;9,398.25;6,583.5;1,766.5
Mar 19, 2018;6:00 PM;7:00 PM;4,722.75;5,606.25;1,971.25;6,054.75;121.25;222;8,008.75;16,926.25;16,944.25;9,853;8,635.5;1,753.75
Mar 19, 2018;7:00 PM;8:00 PM;4,740.5;5,716.25;2,748.25;6,560.25;0.25;222.5;7,995.25;17,019;16,879.25;10,256.75;7,999.25;1,904.75
Mar 19, 2018;8:00 PM;9:00 PM;4,712.75;5,234.5;3,242.5;7,042.5;0;223;7,968.5;17,119.75;16,821.5;9,888.25;4,733.5;1,894
Mar 19, 2018;9:00 PM;10:00 PM;4,691.5;4,915;3,699.75;7,488;0;222.75;7,985.25;17,121.5;16,797;8,794.5;2,856;1,805.25
Mar 19, 2018;10:00 PM;11:00 PM;4,653.25;4,483.25;3,745.75;7,770.5;0;221;8,014;16,903;16,596;7,714.5;1,252.75;1,765.25
Mar 19, 2018;11:00 PM;12:00 AM;4,637.25;4,298;3,984.5;8,322.75;0;220.25;8,008;16,401.25;15,905;6,675.75;420;1,768.5
Mar 20, 2018;12:00 AM;1:00 AM;4,619.25;4,242;4,375.25;8,604;0;222;8,021.5;16,133.5;15,678.25;6,238.75;484.25;1,720
Mar 20, 2018;1:00 AM;2:00 AM;4,582.25;4,242;4,321;9,130.75;0;223;8,029.75;15,913;15,218.25;6,667.5;699.25;1,867.25
Mar 20, 2018;2:00 AM;3:00 AM;4,598;4,167;3,933.75;10,067.25;0;223;8,014.25;15,920.75;14,910;6,671.75;290;1,834
Mar 20, 2018;3:00 AM;4:00 AM;4,583.25;4,210.25;3,864.75;10,679.25;0;223;8,025.25;15,980.25;14,275.25;6,703.75;449.25;1,853.25
Mar 20, 2018;4:00 AM;5:00 AM;4,586.5;4,202.5;4,035.75;11,507.5;0;222;8,013;15,971.75;14,588;6,849.75;276.75;1,887
Mar 20, 2018;5:00 AM;6:00 AM;4,600.25;4,269.75;4,055.75;12,499.75;0;222;8,025.5;16,411.5;14,499.25;7,119;910.75;1,908.75
Mar 20, 2018;6:00 AM;7:00 AM;4,624.5;4,534.5;3,880.5;13,072;153;222;8,030.75;16,518;14,571.75;8,127;3,814.25;1,914.75
Mar 20, 2018;7:00 AM;8:00 AM;4,656.5;4,902.25;3,670;12,816.75;2,058.75;224.5;8,018;16,524.25;14,610;8,656.5;5,395;1,893.25
Mar 20, 2018;8:00 AM;9:00 AM;4,709.75;4,626.25;3,492;12,924.25;5,438.5;225;8,014;16,174.75;14,971.5;9,042.75;3,150.5;1,837.5
Mar 20, 2018;9:00 AM;10:00 AM;4,695.5;4,525.75;3,440.25;13,479.5;8,987.75;225;8,007.75;16,087.75;14,950;8,922.25;2,352.75;1,832
Mar 20, 2018;10:00 AM;11:00 AM;4,667.25;4,275.75;2,982.75;15,116.25;11,755.25;225;8,011.5;16,037;14,885.75;8,876.5;799;1,872.25
Mar 20, 2018;11:00 AM;12:00 PM;4,659;4,140.5;2,438.75;17,072.25;13,901.25;225;8,014.5;15,989.5;14,961.75;8,942.75;896.25;1,798.25
Mar 20, 2018;12:00 PM;1:00 PM;4,607.5;4,026.75;2,119;18,229.75;15,192.75;224.25;8,006.25;15,326;15,161.25;8,731;575;1,729.75
Mar 20, 2018;1:00 PM;2:00 PM;4,637.25;4,018;1,400.25;18,785.75;15,047;223;8,020;15,227.5;14,719.25;8,356.75;437;1,742
Mar 20, 2018;2:00 PM;3:00 PM;4,643.75;4,040;1,080.75;19,279.25;13,047.75;223.75;8,015.25;15,184;14,907.5;8,504.5;387.25;1,760.5
Mar 20, 2018;3:00 PM;4:00 PM;4,678.5;4,033.75;818.25;18,758.75;9,721.5;223;8,016.25;15,064.5;15,268.25;8,610;647.5;1,756
Mar 20, 2018;4:00 PM;5:00 PM;4,707;4,066.75;1,000.75;17,261.75;5,634;223;8,004.25;15,515.5;15,429.5;8,882;982.5;1,764.75
Mar 20, 2018;5:00 PM;6:00 PM;4,731.75;4,439.75;1,122;15,043.75;1,907.5;223;8,008.5;15,890.25;16,212;9,430.75;3,177.25;1,871.5
Mar 20, 2018;6:00 PM;7:00 PM;4,735.75;4,728.5;1,207.5;12,672.25;139;223;7,996.5;15,973.25;16,285;9,836.25;5,171;1,855.5
Mar 20, 2018;7:00 PM;8:00 PM;4,745.75;4,974.75;1,396.25;11,797.25;0.25;223;7,974;15,994.25;16,293.25;9,899.75;7,827.5;1,687.25
Mar 20, 2018;8:00 PM;9:00 PM;4,704.5;4,808.5;1,344.25;11,133.5;0;223;7,983.25;15,838;16,399.5;9,421.5;3,539.5;1,600
Mar 20, 2018;9:00 PM;10:00 PM;4,651.5;4,458;1,202.25;10,279.25;0;223.25;7,977.75;15,858.75;16,362.75;9,230.5;2,704.75;1,578.5
Mar 20, 2018;10:00 PM;11:00 PM;4,631.25;4,226;1,226;8,615;0;225;7,984;15,839.75;15,996.25;9,049.25;1,870.75;1,568.5
Mar 20, 2018;11:00 PM;12:00 AM;4,627.75;4,130.5;1,123.25;7,373.75;0;225;7,974;16,022;15,768.25;8,502.75;1,137.75;1,582
Mar 21, 2018;12:00 AM;1:00 AM;4,614.5;3,981.5;970.5;6,454.5;0;225;7,991.25;16,040.75;15,661.25;8,304.75;689;1,614.25
Mar 21, 2018;1:00 AM;2:00 AM;4,620.75;3,924.5;849.5;5,543.75;0;225;8,001.5;16,030;15,470;7,900.75;665.75;1,596.25
Mar 21, 2018;2:00 AM;3:00 AM;4,625;3,848;631.25;5,281;0;225;8,002.75;16,030.5;15,512.5;8,077;658;1,579.5
Mar 21, 2018;3:00 AM;4:00 AM;4,619.75;3,825;764.75;5,044.25;0;225;8,001;16,027.75;15,543.5;8,173.25;467.5;1,582.75
Mar 21, 2018;4:00 AM;5:00 AM;4,626.5;3,872.5;850.5;4,803.75;0;224.75;7,997.25;16,079;14,945.5;8,447.25;980;1,596
Mar 21, 2018;5:00 AM;6:00 AM;4,619.75;4,012.75;916.5;4,683.5;0;224;8,015.25;16,174.75;14,945.5;9,399.25;2,945.25;1,596.25
Mar 21, 2018;6:00 AM;7:00 AM;4,659;4,307;989.75;4,789.25;239.25;224;8,001.75;16,277.75;14,997.25;10,196.5;7,549.75;1,586.75
Mar 21, 2018;7:00 AM;8:00 AM;4,710.25;4,713;1,199.25;4,557.75;2,678.25;224;8,007.5;16,313.25;15,003.75;10,571;8,090.25;1,579.75
Mar 21, 2018;8:00 AM;9:00 AM;4,715.75;4,881;1,215.5;3,721.75;7,498.75;221.25;8,004;16,391.75;15,071.25;11,001.5;7,656.5;1,554
Mar 21, 2018;9:00 AM;10:00 AM;4,711;4,706.25;1,384.5;3,191;12,990.75;220.75;7,975.5;16,415.5;15,015;10,460.75;4,047.75;1,558.5
Mar 21, 2018;10:00 AM;11:00 AM;4,685.75;4,305.75;1,603.75;3,787.25;17,229.25;218.25;7,981.75;16,748.5;14,717;9,920.75;2,343.75;1,584
Mar 21, 2018;11:00 AM;12:00 PM;4,716.5;4,303.5;1,854.25;5,054.75;19,723.75;217;7,985.75;16,888;14,720.5;9,459.5;1,482;1,588
Mar 21, 2018;12:00 PM;1:00 PM;4,705.25;4,179;1,880.25;6,301;20,440.25;218;7,976.75;17,075.5;14,625;9,218.5;435;1,609.25
Mar 21, 2018;1:00 PM;2:00 PM;4,698.75;3,912.75;1,698.75;7,120.75;19,168.75;217;7,986;17,157.25;14,664.25;9,300;302.75;1,612.5
Mar 21, 2018;2:00 PM;3:00 PM;4,698.75;3,834.5;1,814.25;7,910.5;16,381;217.75;7,985.25;17,151;14,975.75;9,260.5;308.5;1,592.5
Mar 21, 2018;3:00 PM;4:00 PM;4,714.5;3,996.25;1,931;8,155;12,510;220.75;7,978;17,128.25;14,773.25;9,178;738.25;1,601.75
Mar 21, 2018;4:00 PM;5:00 PM;4,730;4,125.25;2,333.25;8,034.5;7,563.5;222.5;7,987.5;17,196.75;14,947.25;9,203;1,898.5;1,648.25
Mar 21, 2018;5:00 PM;6:00 PM;4,756.25;4,471;3,064.25;7,639;2,710.75;223;7,982.25;17,342.5;15,365.75;9,933.5;4,273.25;1,694.25
Mar 21, 2018;6:00 PM;7:00 PM;4,788;4,697.75;3,873.25;8,335.25;178.75;223;7,977.75;17,328.5;15,683.5;10,350.5;5,811.25;1,715.25
Mar 21, 2018;7:00 PM;8:00 PM;4,772.25;4,727.75;4,257;9,988.5;0.25;223;7,958;17,290.5;15,590.75;10,282;6,221.5;1,754.5
