     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3936500 2463500  1 12 13   2.6  995 148  2.2 5  4.3  96   22  157 275 -319  2
3936500 2463500  1 12 14   3.3  996 133  2.2 6  4.2  88   21  147 280 -319  2
3936500 2463500  1 12 15   2.5  995  65  1.6 7  4.2  87   17  114 288 -319  2
3936500 2463500  1 12 16   2.3  995  95  1.3 8  4.2  91   14   67 296 -318  2
3936500 2463500  1 12 17   1.5  994  62  1.6 6  4.1  93    0   14 290 -316  2
3936500 2463500  1 12 18   1.4  994   6  0.9 6  4.1  94    0    0 281 -313  2
3936500 2463500  1 12 19   1.2  994  41  0.9 7  4.1  96    0    0 286 -312  2
3936500 2463500  1 12 20   1.0  994 106  1.2 7  4.1  97    0    0 290 -310  2
3936500 2463500  1 12 21   0.9  994 153  1.1 5  4.1  98    0    0 281 -309  2
3936500 2463500  1 12 22   0.7  994 100  1.3 6  4.0  99    0    0 275 -308  2
3936500 2463500  1 12 23   0.8  994 148  1.4 6  4.0  98    0    0 279 -306  2
3936500 2463500  1 12 24   0.8  993 182  1.8 1  4.0  98    0    0 255 -305  2
3936500 2463500  1 13  1  -0.6  993 180  2.2 3  3.8  99    0    0 239 -304  2
3936500 2463500  1 13  2  -0.8  993 171  2.4 2  3.6  99    0    0 239 -303  2
3936500 2463500  1 13  3  -1.6  993 154  2.3 3  3.5  99    0    0 237 -302  2
3936500 2463500  1 13  4  -2.7  993 165  2.6 1  3.3 100    0    0 227 -301  2
3936500 2463500  1 13  5  -3.0  993 163  2.4 1  3.1 100    0    0 213 -300  2
3936500 2463500  1 13  6  -3.9  993 165  2.2 2  3.0 100    0    0 215 -299  2
3936500 2463500  1 13  7  -3.8  993 156  2.3 1  2.9 100    0    0 212 -298  2
3936500 2463500  1 13  8  -4.6  993 141  2.5 5  2.8 100    0    0 224 -297  2
3936500 2463500  1 13  9  -4.0  993 146  2.9 5  2.8 100    6   11 242 -297  2
3936500 2463500  1 13 10  -3.2  993 155  2.8 1  3.0 100   71   39 224 -298  2
3936500 2463500  1 13 11  -1.4  992 141  2.5 2  3.3 100  148   59 213 -300  2
3936500 2463500  1 13 12   0.7  992 141  2.8 2  3.5  93  183   80 223 -305  2
3936500 2463500  1 13 13   2.4  992 195  2.8 1  3.4  79  210   79 222 -310  2
3936500 2463500  1 13 14   3.7  992 238  1.9 1  3.4  70  181   83 222 -312  2
3936500 2463500  1 13 15   4.9  991 305  1.6 0  3.4  65  175   50 220 -312  2
3936500 2463500  1 13 16   4.4  990  57  1.4 0  3.4  63   94   35 217 -307  2
3936500 2463500  1 13 17   2.2  991 155  2.0 1  3.3  68    9   16 219 -299  2
3936500 2463500  1 13 18   1.3  991 155  2.0 2  3.4  77    0    0 227 -289  2
3936500 2463500  1 13 19   1.0  990 176  2.1 3  3.4  81    0    0 237 -284  2
3936500 2463500  1 13 20  -1.5  990 137  2.3 2  3.3  87    0    0 234 -287  2
3936500 2463500  1 13 21  -1.7  990 124  2.8 3  3.2  92    0    0 232 -294  2
3936500 2463500  1 13 22  -2.4  990 101  2.2 0  3.1  92    0    0 221 -298  2
3936500 2463500  1 13 23  -2.9  990  82  2.4 0  3.0  93    0    0 203 -299  2
3936500 2463500  1 13 24  -3.0  990 100  2.7 2  3.0  95    0    0 214 -300  2
3936500 2463500  1 14  1  -3.1  990  96  2.7 2  3.0  96    0    0 225 -301  2
3936500 2463500  1 14  2  -1.9  990 150  2.9 1  3.1  96    0    0 223 -301  2
3936500 2463500  1 14  3  -1.2  990 170  3.4 0  3.2  93    0    0 218 -301  2
3936500 2463500  1 14  4  -1.2  990 202  2.3 0  3.2  90    0    0 215 -300  2
3936500 2463500  1 14  5  -1.4  990 169  2.5 2  3.1  89    0    0 225 -299  2
3936500 2463500  1 14  6  -1.0  990 183  2.9 7  3.1  86    0    0 261 -298  2
3936500 2463500  1 14  7  -1.4  990 176  2.3 8  3.0  85    0    0 292 -298  2
3936500 2463500  1 14  8  -1.5  990 155  3.0 7  3.0  86    0    0 291 -299  2
3936500 2463500  1 14  9  -1.3  990 160  2.8 7  3.0  85    0    9 287 -301  2
3936500 2463500  1 14 10  -1.2  990 132  3.7 7  3.0  83    0   50 288 -307  2
3936500 2463500  1 14 11  -1.2  990 153  3.5 8  2.9  83    0   64 293 -314  2
3936500 2463500  1 14 12  -1.3  991 139  3.7 8  2.9  82    0   62 298 -317  2
3936500 2463500  1 14 13  -1.3  991 171  3.1 8  2.8  81    0   67 298 -318  2
3936500 2463500  1 14 14  -1.1  990 229  2.9 8  2.8  79    0   71 297 -318  2
3936500 2463500  1 14 15  -0.8  989 219  2.8 6  2.8  76    4   98 289 -318  2
3936500 2463500  1 14 16  -1.1  989 139  2.2 7  2.8  77    9   67 285 -318  2
3936500 2463500  1 14 17  -1.4  989 121  2.0 7  2.8  79    0   15 289 -318  2
3936500 2463500  1 14 18  -1.8  989 126  2.7 8  2.8  81    0    0 294 -317  2
3936500 2463500  1 14 19  -2.2  989 193  2.4 8  2.8  83    0    0 298 -318  2
3936500 2463500  1 14 20  -2.7  989 184  2.2 7  2.7  83    0    0 291 -318  2
3936500 2463500  1 14 21  -3.6  989 151  2.2 6  2.6  85    0    0 277 -318  2
3936500 2463500  1 14 22  -3.5  989 153  2.1 7  2.6  86    0    0 275 -318  2
3936500 2463500  1 14 23  -3.5  989 160  2.3 8  2.6  86    0    0 285 -318  2
3936500 2463500  1 14 24  -3.5  989 155  2.2 8  2.6  86    0    0 289 -318  2
3936500 2463500  1 15  1  -3.7  989 171  2.2 8  2.5  85    0    0 288 -319  2
3936500 2463500  1 15  2  -4.1  988 133  2.4 8  2.5  85    0    0 286 -319  2
3936500 2463500  1 15  3  -4.0  988 139  2.1 8  2.4  85    0    0 286 -319  2
3936500 2463500  1 15  4  -4.5  987 144  2.8 8  2.4  86    0    0 286 -319  2
3936500 2463500  1 15  5  -5.4  987 115  1.4 6  2.3  87    0    0 275 -319  2
3936500 2463500  1 15  6  -6.2  986 195  1.9 5  2.2  88    0    0 259 -319  2
3936500 2463500  1 15  7  -6.6  985 185  1.9 4  2.2  90    0    0 247 -318  2
3936500 2463500  1 15  8  -6.9  985 147  1.6 5  2.1  91    0    0 247 -318  2
3936500 2463500  1 15  9  -6.9  985 164  2.1 5  2.1  92    1   12 252 -318  2
3936500 2463500  1 15 10  -5.3  986 154  2.0 3  2.2  90   58   47 243 -318  2
3936500 2463500  1 15 11  -4.1  985 173  2.3 2  2.3  85  159   56 232 -319  2
3936500 2463500  1 15 12  -2.6  985 171  3.3 1  2.4  77  209   69 227 -319  2
3936500 2463500  1 15 13  -1.4  984 163  2.9 0  2.4  72  228   73 221 -319  2
3936500 2463500  1 15 14  -0.8  982 151  3.7 0  2.4  67  200   78 219 -319  2
3936500 2463500  1 15 15  -0.3  982 157  3.2 0  2.4  64  182   50 218 -322  2
3936500 2463500  1 15 16  -0.6  982 144  3.8 0  2.5  66  104   34 217 -325  2
3936500 2463500  1 15 17  -1.5  981 182  3.3 0  2.5  69   14   15 215 -324  2
3936500 2463500  1 15 18  -2.5  980 117  3.2 0  2.5  74    0    0 212 -323  2
3936500 2463500  1 15 19  -3.2  980 142  2.7 0  2.5  80    0    0 208 -323  2
3936500 2463500  1 15 20  -4.3  980 150  2.6 0  2.5  85    0    0 206 -322  2
3936500 2463500  1 15 21  -4.8  979  75  2.6 2  2.5  88    0    0 214 -322  2
3936500 2463500  1 15 22  -5.1  979 110  2.1 1  2.4  90    0    0 217 -322  2
3936500 2463500  1 15 23  -5.1  980 169  2.0 1  2.5  93    0    0 210 -322  2
3936500 2463500  1 15 24  -5.8  979 100  2.2 0  2.5  94    0    0 204 -322  2
3936500 2463500  1 16  1  -6.3  980 105  2.4 3  2.4  95    0    0 211 -324  2
3936500 2463500  1 16  2  -5.8  980 113  2.5 4  2.4  94    0    0 232 -326  2
3936500 2463500  1 16  3  -5.9  980 120  3.1 5  2.4  93    0    0 242 -326  2
3936500 2463500  1 16  4  -6.1  980 138  4.2 5  2.3  92    0    0 247 -325  2
3936500 2463500  1 16  5  -5.7  980 123  2.7 5  2.4  94    0    0 246 -324  2
3936500 2463500  1 16  6  -6.3  980  75  2.5 7  2.4  97    0    0 257 -323  2
3936500 2463500  1 16  7  -6.4  980  45  3.1 6  2.4  99    0    0 261 -322  2
3936500 2463500  1 16  8  -6.1  981 288  2.4 7  2.4 100    0    0 262 -321  2
3936500 2463500  1 16  9  -5.4  982  51  1.6 7  2.5  99    0   12 268 -320  2
3936500 2463500  1 16 10  -5.4  982  66  2.5 7  2.6  98    9   60 269 -321  2
3936500 2463500  1 16 11  -4.9  983  58  2.6 6  2.6  98   10  100 262 -323  2
3936500 2463500  1 16 12  -4.3  984  72  2.3 5  2.7  97   12  129 251 -325  2
3936500 2463500  1 16 13  -3.7  984  65  2.2 5  2.8  96    9  135 245 -326  2
3936500 2463500  1 16 14  -3.4  984  70  2.0 6  2.9  95    2  113 253 -329  2
3936500 2463500  1 16 15  -3.0  984  80  1.9 6  2.9  94    8  101 259 -330  2
3936500 2463500  1 16 16  -2.9  984  41  1.6 7  3.0  94   26   70 266 -328  2
3936500 2463500  1 16 17  -2.9  985 124  1.6 8  3.0  94    5   19 278 -325  2
3936500 2463500  1 16 18  -2.7  985 111  1.5 8  3.0  94    0    0 283 -322  2
3936500 2463500  1 16 19  -2.8  986  70  1.6 8  3.0  95    0    0 282 -320  2
3936500 2463500  1 16 20  -2.7  986  68  1.3 7  3.0  96    0    0 276 -319  2
3936500 2463500  1 16 21  -2.7  986  52  1.0 8  3.0  95    0    0 276 -319  2
3936500 2463500  1 16 22  -2.6  986  83  1.5 8  3.0  95    0    0 282 -319  2
3936500 2463500  1 16 23  -2.6  987 102  1.4 8  3.0  94    0    0 284 -318  2
3936500 2463500  1 16 24  -2.4  987 315  1.5 8  3.0  94    0    0 283 -315  2
3936500 2463500  1 17  1  -2.4  987  74  1.5 7  3.0  94    0    0 277 -312  2
3936500 2463500  1 17  2  -2.2  987 127  1.7 7  3.0  93    0    0 270 -311  2
3936500 2463500  1 17  3  -2.3  987  85  2.0 5  3.1  94    0    0 257 -311  2
3936500 2463500  1 17  4  -2.1  987  96  2.3 5  3.1  95    0    0 244 -309  2
3936500 2463500  1 17  5  -1.9  987 106  2.3 6  3.2  96    0    0 251 -307  2
3936500 2463500  1 17  6  -2.0  987 132  2.0 7  3.2  96    0    0 264 -305  2
3936500 2463500  1 17  7  -1.9  987  57  1.5 7  3.3  97    0    0 270 -304  2
3936500 2463500  1 17  8  -1.9  987 100  1.2 8  3.3  98    0    0 275 -302  2
3936500 2463500  1 17  9  -1.5  987  67  1.1 8  3.3  98    0   13 281 -302  2
3936500 2463500  1 17 10  -1.1  987  12  1.3 8  3.4  97   50   21 281 -304  2
3936500 2463500  1 17 11  -0.8  987  89  1.3 8  3.5  96    5   67 282 -308  2
3936500 2463500  1 17 12   0.0  987  60  1.2 8  3.6  94    0   86 285 -314  2
3936500 2463500  1 17 13   0.4  987  44  1.4 8  3.7  94    0   77 287 -318  2
3936500 2463500  1 17 14   0.7  987  75  1.4 6  3.8  93    0   79 276 -320  2
3936500 2463500  1 17 15   1.1  986 113  1.6 7  3.8  91    0   77 271 -321  2
3936500 2463500  1 17 16   1.3  986 121  1.1 7  3.8  90    5   45 276 -321  2
3936500 2463500  1 17 17   1.2  986 199  1.6 7  3.8  89    0   12 275 -319  2
3936500 2463500  1 17 18   0.9  986 201  2.0 7  3.7  87    0    0 272 -318  2
3936500 2463500  1 17 19   0.9  986 211  2.1 8  3.6  86    0    0 274 -314  2
3936500 2463500  1 17 20   0.7  986 251  1.7 8  3.5  86    0    0 276 -311  2
3936500 2463500  1 17 21   1.0  986 254  2.0 8  3.6  86    0    0 276 -309  2
3936500 2463500  1 17 22   0.8  986  78  2.0 8  3.6  86    0    0 276 -307  2
3936500 2463500  1 17 23   0.3  986 121  2.5 8  3.6  88    0    0 275 -305  2
3936500 2463500  1 17 24   0.5  986 163  2.3 8  3.6  91    0    0 275 -303  2
3936500 2463500  1 18  1   0.8  986 192  2.1 8  3.6  89    0    0 276 -302  2
3936500 2463500  1 18  2   0.7  986 196  2.0 8  3.5  86    0    0 277 -301  2
3936500 2463500  1 18  3   0.7  985 217  1.8 7  3.5  85    0    0 274 -300  2
3936500 2463500  1 18  4   0.4  985 181  1.9 8  3.4  85    0    0 276 -300  2
3936500 2463500  1 18  5   0.1  985 199  2.2 8  3.4  85    0    0 281 -301  2
3936500 2463500  1 18  6   0.3  985 255  3.0 8  3.3  83    0    0 282 -302  2
3936500 2463500  1 18  7   0.2  985 245  2.7 7  3.3  83    0    0 280 -302  2
3936500 2463500  1 18  8   0.0  985 251  2.9 8  3.3  84    0    0 281 -301  2
3936500 2463500  1 18  9   0.1  985 229  2.4 8  3.2  83    6   13 286 -301  2
3936500 2463500  1 18 10   0.9  986 194  3.6 7  3.2  80   39   60 282 -305  2
3936500 2463500  1 18 11   2.0  985 197  3.8 6  3.2  75   46  107 275 -310  2
3936500 2463500  1 18 12   2.0  985 197  4.0 6  3.2  71   30  134 271 -315  2
3936500 2463500  1 18 13   2.4  985 211  3.2 6  3.1  69   13  134 271 -318  2
3936500 2463500  1 18 14   2.8  985 294  1.2 6  3.1  67    3  113 272 -319  2
3936500 2463500  1 18 15   3.1  984  66  1.5 7  3.1  65    3   88 277 -320  2
3936500 2463500  1 18 16   3.1  984 218  1.5 7  3.2  65    3   53 282 -320  2
3936500 2463500  1 18 17   2.9  984 277  1.5 8  3.2  66    0   12 288 -320  2
3936500 2463500  1 18 18   2.4  984 179  1.6 8  3.3  69    0    0 293 -320  2
3936500 2463500  1 18 19   1.4  984 278  1.9 8  3.4  75    0    0 292 -320  2
3936500 2463500  1 18 20   1.4  984 239  1.8 8  3.4  80    0    0 291 -320  2
3936500 2463500  1 18 21   1.2  984 249  2.3 8  3.4  80    0    0 291 -320  2
3936500 2463500  1 18 22   1.2  984 193  2.0 6  3.4  80    0    0 279 -320  2
3936500 2463500  1 18 23   1.1  984 201  2.5 6  3.4  80    0    0 267 -319  2
3936500 2463500  1 18 24   0.8  984 244  2.9 7  3.4  81    0    0 271 -319  2
3936500 2463500  1 19  1   0.3  984 221  3.3 6  3.4  84    0    0 270 -319  2
3936500 2463500  1 19  2   1.1  983 227  3.7 3  3.5  84    0    0 240 -318  2
3936500 2463500  1 19  3   1.3  983 213  3.7 3  3.4  80    0    0 223 -318  2
3936500 2463500  1 19  4   0.6  983 181  4.2 5  3.4  81    0    0 237 -317  2
3936500 2463500  1 19  5   1.3  982 185  4.2 6  3.5  84    0    0 257 -316  2
3936500 2463500  1 19  6   2.1  982 199  4.4 7  3.7  83    0    0 274 -316  2
3936500 2463500  1 19  7   2.8  981 202  5.1 6  3.8  81    0    0 279 -316  2
3936500 2463500  1 19  8   2.8  981 205  5.9 7  3.8  80    0    0 281 -315  2
3936500 2463500  1 19  9   3.2  981 229  6.5 7  3.9  80    0    2 288 -316  2
3936500 2463500  1 19 10   3.6  981 210  6.7 8  3.9  78    5   43 296 -317  2
3936500 2463500  1 19 11   4.3  981 200  4.7 8  4.0  77    0   59 305 -319  2
3936500 2463500  1 19 12   5.4  981 219  6.2 8  4.2  75    0   63 310 -322  2
3936500 2463500  1 19 13   5.6  981 221  5.6 8  4.3  74    0   77 313 -325  2
3936500 2463500  1 19 14   5.7  981 234  4.6 8  4.4  75    0   72 315 -327  2
3936500 2463500  1 19 15   5.8  981 260  4.1 7  4.4  75    0   70 310 -328  2
3936500 2463500  1 19 16   5.8  981 265  4.6 8  4.5  75    0   45 311 -326  2
3936500 2463500  1 19 17   5.4  982 259  4.5 8  4.5  77    0   11 317 -325  2
3936500 2463500  1 19 18   5.2  981 239  4.6 8  4.5  79    0    0 316 -324  2
3936500 2463500  1 19 19   5.0  982 230  4.1 7  4.6  82    0    0 309 -324  2
3936500 2463500  1 19 20   5.0  982 235  3.9 6  4.6  82    0    0 296 -323  2
3936500 2463500  1 19 21   4.6  982 234  4.2 6  4.7  84    0    0 291 -323  2
3936500 2463500  1 19 22   4.4  983 219  4.1 6  4.7  88    0    0 292 -325  2
3936500 2463500  1 19 23   4.6  983 207  4.7 6  4.7  86    0    0 293 -326  2
3936500 2463500  1 19 24   5.2  983 232  5.3 6  4.6  82    0    0 294 -325  2
3936500 2463500  1 20  1   4.7  984 235  4.9 7  4.6  82    0    0 300 -326  2
3936500 2463500  1 20  2   4.2  984 241  7.0 6  4.5  83    0    0 298 -327  2
3936500 2463500  1 20  3   4.2  984 255  5.4 6  4.4  84    0    0 292 -327  2
3936500 2463500  1 20  4   3.6  984 219  3.6 5  4.5  87    0    0 288 -328  2
3936500 2463500  1 20  5   3.9  984 225  4.2 6  4.5  89    0    0 288 -327  2
3936500 2463500  1 20  6   4.1  984 237  4.7 6  4.7  90    0    0 295 -326  2
3936500 2463500  1 20  7   4.2  984 216  4.4 6  4.7  90    0    0 297 -325  2
3936500 2463500  1 20  8   4.6  985 226  5.3 8  4.7  87    0    0 309 -325  2
3936500 2463500  1 20  9   4.9  985 236  5.5 8  4.7  86    0    9 320 -325  2
3936500 2463500  1 20 10   5.2  986 209  4.7 7  4.7  84   17   76 315 -327  2
3936500 2463500  1 20 11   6.3  986 227  6.3 6  4.8  81   20  121 305 -330  2
3936500 2463500  1 20 12   6.3  985 240  7.3 6  4.8  79    4  119 299 -335  2
3936500 2463500  1 20 13   6.8  986 226  7.8 5  4.8  78   20  160 293 -338  2
3936500 2463500  1 20 14   7.6  985 234  7.8 5  4.8  75   30  158 285 -339  2
3936500 2463500  1 20 15   6.9  984 235  7.4 7  4.9  75    3   97 294 -338  2
3936500 2463500  1 20 16   6.8  984 225  7.4 8  4.8  76    0   45 307 -336  2
3936500 2463500  1 20 17   6.6  984 219  7.2 8  4.8  76    0    8 312 -334  2
3936500 2463500  1 20 18   6.9  983 224  6.7 8  4.8  76    0    0 313 -331  2
3936500 2463500  1 20 19   6.9  983 225  6.9 7  4.8  76    0    0 309 -329  2
3936500 2463500  1 20 20   7.1  983 228  7.8 7  4.8  75    0    0 305 -329  2
3936500 2463500  1 20 21   7.1  982 237  8.2 7  4.8  74    0    0 306 -329  2
3936500 2463500  1 20 22   7.5  982 235  9.8 8  4.6  70    0    0 312 -330  2
3936500 2463500  1 20 23   7.4  981 227  9.4 8  4.5  67    0    0 319 -331  2
3936500 2463500  1 20 24   7.4  980 227  9.3 7  4.4  67    0    0 314 -331  2
3936500 2463500  1 21  1   7.3  980 234  8.8 8  4.5  68    0    0 315 -332  2
3936500 2463500  1 21  2   7.1  980 242  9.4 7  4.7  72    0    0 316 -333  2
3936500 2463500  1 21  3   6.8  980 243  9.9 7  5.0  77    0    0 311 -334  2
3936500 2463500  1 21  4   7.3  980 251  9.0 7  5.1  79    0    0 313 -335  2
3936500 2463500  1 21  5   7.5  980 241  8.5 8  5.2  78    0    0 321 -336  2
3936500 2463500  1 21  6   7.7  980 233  6.8 8  5.3  79    0    0 331 -337  2
3936500 2463500  1 21  7   7.4  981 216  6.9 8  5.3  80    0    0 333 -338  2
3936500 2463500  1 21  8   7.1  981 200  7.3 8  5.3  81    0    0 332 -339  2
3936500 2463500  1 21  9   7.4  981 212  6.0 8  5.3  81    0    8 333 -340  2
3936500 2463500  1 21 10   7.9  982 229  5.5 8  5.4  81    0   36 334 -340  2
3936500 2463500  1 21 11   8.1  982 220  5.7 8  5.5  80    0   61 336 -340  2
3936500 2463500  1 21 12   9.0  982 217  5.0 6  5.5  78    6  116 323 -340  2
3936500 2463500  1 21 13   9.6  982 226  6.1 6  5.6  75   14  138 311 -340  2
3936500 2463500  1 21 14   9.9  981 238  6.4 5  5.7  74   12  126 307 -343  2
3936500 2463500  1 21 15  10.5  981 252  5.9 4  5.9  74   61  112 294 -346  2
3936500 2463500  1 21 16  10.2  980 223  4.5 4  6.0  74   51   69 288 -347  2
3936500 2463500  1 21 17   9.4  980 217  3.3 7  5.8  74    4   20 307 -344  2
3936500 2463500  1 21 18   8.7  979 206  3.5 6  5.8  78    0    0 317 -341  2
3936500 2463500  1 21 19   8.3  979 236  2.9 5  5.8  80    0    0 303 -341  2
3936500 2463500  1 21 20   8.4  979 234  2.6 3  5.6  79    0    0 285 -342  2
3936500 2463500  1 21 21   7.4  978 237  3.6 1  5.5  80    0    0 263 -339  2
3936500 2463500  1 21 22   5.4  977 207  2.7 1  5.4  87    0    0 249 -332  2
3936500 2463500  1 21 23   4.4  977 206  3.6 1  5.2  93    0    0 245 -327  2
3936500 2463500  1 21 24   2.9  976 185  4.6 0  5.0  97    0    0 235 -324  2
3936500 2463500  1 22  1   3.1  975 181  4.8 1  4.8  99    0    0 231 -323  2
3936500 2463500  1 22  2   1.5  974 198  2.8 1  4.6  98    0    0 230 -321  2
3936500 2463500  1 22  3   0.4  974 210  3.8 0  4.2  99    0    0 218 -319  2
3936500 2463500  1 22  4  -0.2  974 197  5.2 1  3.9  98    0    0 214 -318  2
3936500 2463500  1 22  5  -1.0  973 188  6.3 1  3.7  97    0    0 215 -318  2
3936500 2463500  1 22  6   0.7  973 180  5.8 1  3.8  97    0    0 213 -318  2
3936500 2463500  1 22  7   6.0  973 232  5.4 1  3.5  70    0    0 213 -318  2
3936500 2463500  1 22  8   5.5  974 206  5.9 2  3.1  52    0    0 219 -318  2
3936500 2463500  1 22  9   3.9  974 187  5.8 2  3.3  59    0   12 223 -320  2
3936500 2463500  1 22 10   6.4  975 207  4.4 5  3.7  65   38   77 250 -322  2
3936500 2463500  1 22 11   8.1  975 196  5.0 6  4.0  60   80  130 285 -328  2
3936500 2463500  1 22 12   9.0  975 211  6.4 5  4.2  58  126  162 291 -336  2
3936500 2463500  1 22 13  10.2  975 227  5.8 5  4.4  58   95  181 289 -344  2
3936500 2463500  1 22 14  11.0  974 236  8.5 6  4.6  56   20  149 297 -348  2
3936500 2463500  1 22 15  10.3  975 247  7.1 8  4.7  57    0   30 317 -348  2
3936500 2463500  1 22 16   9.8  974 243  5.7 7  4.8  61    0   25 323 -345  2
3936500 2463500  1 22 17   9.2  975 246  5.2 7  4.8  63    0   13 317 -342  2
3936500 2463500  1 22 18   8.3  976 267  5.7 6  4.8  66    0    0 307 -340  2
3936500 2463500  1 22 19   7.4  976 271  6.5 7  4.6  68    0    0 302 -339  2
3936500 2463500  1 22 20   6.6  977 250  5.1 6  4.6  71    0    0 297 -338  2
3936500 2463500  1 22 21   6.2  977 229  6.0 3  4.7  77    0    0 268 -333  2
3936500 2463500  1 22 22   6.8  978 215  6.8 3  4.8  77    0    0 248 -326  2
3936500 2463500  1 22 23   6.5  978 213  7.0 3  4.7  75    0    0 248 -324  2
3936500 2463500  1 22 24   6.2  978 211  6.5 0  4.6  75    0    0 227 -322  2
3936500 2463500  1 23  1   6.0  978 212  6.7 2  4.6  76    0    0 222 -321  2
3936500 2463500  1 23  2   5.8  977 211  6.2 1  4.6  76    0    0 227 -320  2
3936500 2463500  1 23  3   5.5  977 224  5.3 1  4.5  76    0    0 218 -319  2
3936500 2463500  1 23  4   5.2  977 230  4.5 2  4.3  75    0    0 223 -318  2
3936500 2463500  1 23  5   4.3  976 224  5.3 1  4.2  76    0    0 223 -318  2
3936500 2463500  1 23  6   4.1  976 219  4.7 0  4.1  78    0    0 212 -318  2
3936500 2463500  1 23  7   3.3  975 187  3.5 1  4.1  80    0    0 211 -317  2
3936500 2463500  1 23  8   2.3  974 180  1.4 4  4.0  84    0    0 232 -316  2
3936500 2463500  1 23  9   3.2  974 191  4.4 4  4.0  84    2   17 250 -316  2
3936500 2463500  1 23 10   4.2  974 174  4.3 8  4.2  81   35   80 278 -316  2
3936500 2463500  1 23 11   4.9  973 168  6.3 7  4.3  79   48  132 301 -319  2
3936500 2463500  1 23 12   5.8  973 181  5.1 7  4.3  75   25  153 298 -325  2
3936500 2463500  1 23 13   7.1  972 172  3.9 6  4.4  71   21  162 297 -334  2
3936500 2463500  1 23 14   7.7  971 156  3.3 7  4.5  67   10  134 302 -343  2
3936500 2463500  1 23 15   8.8  969 159  3.2 5  4.4  62   40  132 301 -347  2
3936500 2463500  1 23 16   9.0  969 190  4.0 5  4.3  58    8   72 293 -346  2
3936500 2463500  1 23 17   9.0  969 187  5.3 8  4.2  56    1   20 310 -344  2
3936500 2463500  1 23 18   8.8  968 189  6.4 8  4.1  55    0    0 328 -341  2
3936500 2463500  1 23 19   8.5  967 198  6.2 8  4.1  56    0    0 330 -340  2
3936500 2463500  1 23 20   8.5  967 201  6.0 8  4.2  58    0    0 331 -339  2
3936500 2463500  1 23 21   8.4  967 195  5.4 8  4.4  61    0    0 331 -339  2
3936500 2463500  1 23 22   8.6  967 200  5.2 8  4.7  65    0    0 333 -339  2
3936500 2463500  1 23 23   7.7  966 214  5.1 8  5.2  74    0    0 335 -339  2
3936500 2463500  1 23 24   7.4  966 210  7.6 8  5.5  81    0    0 334 -340  2
3936500 2463500  1 24  1   7.5  966 206  6.9 8  5.7  84    0    0 334 -341  2
3936500 2463500  1 24  2   7.9  966 204  7.0 7  5.9  86    0    0 326 -342  2
3936500 2463500  1 24  3   8.5  966 203  7.7 6  5.8  82    0    0 311 -342  2
3936500 2463500  1 24  4   8.1  966 207  7.2 5  5.7  80    0    0 291 -341  2
3936500 2463500  1 24  5   8.2  965 201  6.0 6  5.6  79    0    0 280 -340  2
3936500 2463500  1 24  6   7.9  965 190  6.1 5  5.4  77    0    0 277 -338  2
3936500 2463500  1 24  7   8.3  964 191  5.7 7  5.3  75    0    0 294 -338  2
3936500 2463500  1 24  8   8.5  964 202  5.4 8  5.3  73    0    0 327 -337  2
3936500 2463500  1 24  9   8.4  965 195  6.5 8  5.3  73    0    9 336 -335  2
3936500 2463500  1 24 10   9.4  965 204  6.9 7  5.3  71   20   76 329 -337  2
3936500 2463500  1 24 11   9.3  965 214  8.3 5  5.3  69   81  127 303 -343  2
3936500 2463500  1 24 12  10.5  965 229  9.0 6  5.4  68   52  158 295 -349  2
3936500 2463500  1 24 13  10.7  966 225  9.7 6  5.5  66   18  153 308 -352  2
3936500 2463500  1 24 14  10.3  965 231  9.9 7  5.5  67    0   95 316 -351  2
3936500 2463500  1 24 15  10.0  966 227  8.4 7  5.6  69    1   83 324 -351  2
3936500 2463500  1 24 16   9.5  966 211  7.6 6  5.8  74   11   72 318 -350  2
3936500 2463500  1 24 17   9.5  967 228  6.9 7  5.8  75    0   19 320 -348  2
3936500 2463500  1 24 18   8.9  968 241  6.6 6  5.7  76    0    0 320 -347  2
3936500 2463500  1 24 19   8.2  968 263  7.0 7  5.8  81    0    0 314 -348  2
3936500 2463500  1 24 20   8.5  969 244  8.1 7  5.8  81    0    0 322 -350  2
3936500 2463500  1 24 21   7.9  970 238  7.4 7  5.7  80    0    0 323 -350  2
3936500 2463500  1 24 22   8.1  971 253  7.5 7  5.7  81    0    0 325 -350  2
3936500 2463500  1 24 23   7.6  971 254  7.0 8  5.7  82    0    0 330 -350  2
3936500 2463500  1 24 24   7.8  972 246  6.7 8  5.6  82    0    0 336 -349  2
